episode,job_count,machine_count,selection_count,best_source,candidate_count,loss,score_json,hard_violation_count,makespan,bay_internal_cut_length_gap,bay_internal_wo_count_gap,bay_internal_bevel_quantity_gap,bay_internal_occupancy_gap,raw_hard_violation_count,raw_makespan,raw_bay_internal_cut_length_gap,raw_bay_internal_wo_count_gap,raw_bay_internal_bevel_quantity_gap,raw_bay_internal_occupancy_gap,normalized_bay_internal_cut_length_gap,normalized_bay_internal_wo_count_gap,normalized_bay_internal_bevel_quantity_gap,normalized_bay_internal_occupancy_gap
10664,111,15,111,22:long_bevel_batch|23:agent_sample_27|24:agent_sample_15|25:agent_sample_51|trans:agent_sample_19,340,1.16490643,"[0, 172.626698, 317.23339128, 8.0, 22.0, 80.31107]",0,172.626698,317.23339128,8.0,22.0,80.31107,0,172.626698,317.23339128,8.0,22.0,80.31107,0.697058857,1.197227097,10.589743591,1.241434036
10665,149,15,149,22:agent_sample_51|23:agent_sample_16|24:agent_sample_51|25:agent_sample_4|trans:agent_sample_33,340,0.509887153,"[0, 258.541195, 296.925008237, 3.0, 27.0, 50.615137]",0,258.541195,296.925008237,3.0,27.0,50.615137,0,258.541195,296.925008237,3.0,27.0,50.615137,1.007666154,1.138636364,10.085020243,1.128052152
10666,107,15,107,22:agent_sample_14|23:best_fit_lth|24:long_bevel_batch|25:agent_sample_15|trans:agent_sample_37,340,1.072004616,"[0, 194.781263, 237.866152608, 3.0, 17.0, 80.585237]",0,194.781263,237.866152608,3.0,17.0,80.585237,0,194.781263,237.866152608,3.0,17.0,80.585237,2.112437854,0.662337662,10.126262626,1.949764216
10667,80,15,80,22:agent_sample_50|23:agent_sample_46|24:agent_greedy|25:agent_sample_5|trans:agent_sample_15,340,0.549212462,"[0, 175.637568, 368.833882089, 6.0, 19.0, 92.211172]",0,175.637568,368.833882089,6.0,19.0,92.211172,0,175.637568,368.833882089,6.0,19.0,92.211172,1.187221897,1.174603174,6.919607843,1.852955587
10668,186,15,186,22:agent_sample_42|23:agent_sample_13|24:agent_sample_37|25:agent_sample_33|trans:lpt_batch,340,0.510583842,"[0, 282.280074, 401.491446623, 22.0, 32.0, 77.122392]",0,282.280074,401.491446623,22.0,32.0,77.122392,0,282.280074,401.491446623,22.0,32.0,77.122392,0.569827622,2.817953371,4.156862745,0.745788195
10669,152,15,152,22:agent_sample_29|23:agent_sample_12|24:lpt_batch|25:agent_sample_16|trans:agent_greedy,340,0.44264411,"[0, 196.796931, 131.02087939, 13.0, 44.0, 42.424255]",0,196.796931,131.02087939,13.0,44.0,42.424255,0,196.796931,131.02087939,13.0,44.0,42.424255,0.310864815,1.600376961,5.289822234,0.404519758
10670,144,15,144,22:agent_sample_34|23:agent_sample_52|24:agent_greedy|25:agent_sample_14|trans:agent_greedy,340,0.517513075,"[0, 127.161497, 395.54152011, 21.0, 28.0, 56.177076]",0,127.161497,395.54152011,21.0,28.0,56.177076,0,127.161497,395.54152011,21.0,28.0,56.177076,0.857947502,2.5838558,5.167079941,0.56798639
10671,137,15,137,22:agent_sample_37|23:agent_sample_3|24:agent_sample_21|25:agent_sample_27|trans:agent_sample_47,340,0.517625427,"[0, 200.034122, 692.995413752, 15.0, 32.0, 142.959383]",0,200.034122,692.995413752,15.0,32.0,142.959383,0,200.034122,692.995413752,15.0,32.0,142.959383,2.297628032,2.850383632,5.952991453,1.840338484
10672,140,15,140,22:agent_sample_45|23:agent_greedy|24:agent_sample_46|25:agent_sample_42|trans:agent_sample_27,340,0.408986738,"[0, 205.393364, 237.242839063, 7.0, 35.0, 51.418183]",0,205.393364,237.242839063,7.0,35.0,51.418183,0,205.393364,237.242839063,7.0,35.0,51.418183,0.851176054,1.178674947,8.657142857,0.554855016
10673,79,15,79,22:agent_sample_63|23:long_bevel_batch|24:long_bevel_batch|25:agent_sample_47|trans:agent_sample_62,340,1.171773404,"[0, 101.435613, 180.384690855, 9.0, 43.0, 63.183367]",0,101.435613,180.384690855,9.0,43.0,63.183367,0,101.435613,180.384690855,9.0,43.0,63.183367,0.72142312,1.535714286,7.035441371,1.005099878
10674,64,15,64,22:agent_sample_16|23:agent_greedy|24:agent_sample_28|25:agent_sample_10|trans:agent_sample_12,340,0.422518688,"[0, 117.324388, 78.6799232, 3.0, 19.0, 78.869982]",0,117.324388,78.6799232,3.0,19.0,78.869982,0,117.324388,78.6799232,3.0,19.0,78.869982,1.104450269,1.413333334,7.285714286,1.78925776
10675,100,15,100,22:agent_sample_58|23:agent_greedy|24:agent_sample_5|25:agent_sample_26|trans:agent_sample_60,340,0.522721946,"[0, 171.533429, 258.22270498, 5.0, 28.0, 106.849738]",0,171.533429,258.22270498,5.0,28.0,106.849738,0,171.533429,258.22270498,5.0,28.0,106.849738,0.664848259,0.91342628,5.993073592,1.723212011
10676,142,15,142,22:agent_sample_55|23:best_fit_lth|24:agent_sample_52|25:agent_sample_25|trans:agent_sample_34,340,0.994366366,"[0, 236.562225, 453.844425797, 6.0, 24.0, 68.313312]",0,236.562225,453.844425797,6.0,24.0,68.313312,0,236.562225,453.844425797,6.0,24.0,68.313312,1.80476009,1.089046359,8.325396825,1.245990002
10677,84,15,84,22:agent_sample_23|23:agent_sample_36|24:agent_sample_10|25:agent_sample_11|trans:agent_greedy,340,0.57518113,"[0, 121.601964, 161.975071968, 3.0, 28.0, 97.018203]",0,121.601964,161.975071968,3.0,28.0,97.018203,0,121.601964,161.975071968,3.0,28.0,97.018203,0.449669689,0.467692308,9.341614906,1.662848502
10678,58,15,58,22:agent_greedy|23:agent_greedy|24:agent_sample_39|25:agent_sample_43|trans:agent_sample_11,340,0.596933806,"[0, 103.620204, 182.308626492, 1.0, 18.0, 148.858525]",0,103.620204,182.308626492,1.0,18.0,148.858525,0,103.620204,182.308626492,1.0,18.0,148.858525,0.85188085,0.153846154,13.0,2.199605202
10679,87,15,87,22:agent_sample_63|23:long_bevel_batch|24:agent_sample_51|25:agent_sample_28|trans:agent_sample_63,340,0.915631539,"[0, 138.602221, 504.170690441, 6.0, 19.0, 93.852094]",0,138.602221,504.170690441,6.0,19.0,93.852094,0,138.602221,504.170690441,6.0,19.0,93.852094,2.165354244,1.26,7.920634921,1.633662381
10680,143,15,143,22:agent_sample_52|23:agent_sample_60|24:agent_greedy|25:agent_sample_15|trans:agent_sample_30,340,0.397838429,"[0, 153.928517, 320.777779304, 15.0, 18.0, 63.026114]",0,153.928517,320.777779304,15.0,18.0,63.026114,0,153.928517,320.777779304,15.0,18.0,63.026114,0.686821717,1.784015985,2.221661705,0.611213778
10681,190,15,190,22:agent_sample_17|23:agent_greedy|24:agent_sample_3|25:agent_sample_13|trans:agent_sample_32,340,0.440906304,"[0, 294.095628, 263.53731309, 12.0, 36.0, 33.317748]",0,294.095628,263.53731309,12.0,36.0,33.317748,0,294.095628,263.53731309,12.0,36.0,33.317748,0.527631585,1.377686943,4.368429957,0.452672202
10682,71,15,71,22:agent_sample_38|23:agent_greedy|24:agent_sample_2|25:agent_sample_9|trans:agent_sample_22,340,0.381977266,"[0, 106.921481, 358.475262174, 9.0, 22.0, 45.542767]",0,106.921481,358.475262174,9.0,22.0,45.542767,0,106.921481,358.475262174,9.0,22.0,45.542767,2.02216963,2.486185384,6.916666667,1.31096445
10683,175,15,175,22:agent_sample_34|23:lpt_batch|24:agent_sample_54|25:agent_sample_14|trans:lpt_batch,340,0.554656401,"[0, 190.722214, 370.282105775, 19.0, 51.0, 58.894368]",0,190.722214,370.282105775,19.0,51.0,58.894368,0,190.722214,370.282105775,19.0,51.0,58.894368,0.500951378,2.298181819,5.35961537,0.471051538
10684,46,15,46,22:agent_sample_35|23:agent_sample_15|24:agent_sample_29|25:long_cut_batch|trans:agent_sample_17,340,0.809057248,"[0, 105.018081, 204.481264307, 7.0, 16.0, 126.501739]",0,105.018081,204.481264307,7.0,16.0,126.501739,0,105.018081,204.481264307,7.0,16.0,126.501739,1.140667378,2.073015873,11.25,2.157632472
10685,34,15,34,22:best_fit_lth|23:agent_sample_2|24:agent_sample_20|25:agent_greedy|trans:agent_sample_16,340,0.758160621,"[0, 62.558925, 226.508571314, 6.0, 14.0, 68.578695]",0,62.558925,226.508571314,6.0,14.0,68.578695,0,62.558925,226.508571314,6.0,14.0,68.578695,2.061280785,2.409523809,8.666666667,1.738346329
10686,72,15,72,22:agent_greedy|23:agent_greedy|24:agent_sample_17|25:agent_sample_12|trans:agent_greedy,340,0.218687135,"[0, 129.475776, 310.700005755, 4.0, 11.0, 78.07809]",0,129.475776,310.700005755,4.0,11.0,78.07809,0,129.475776,310.700005755,4.0,11.0,78.07809,3.343254593,1.604597701,7.8,1.912139554
10687,175,15,175,22:agent_sample_12|23:agent_sample_37|24:agent_sample_38|25:agent_sample_18|trans:agent_sample_57,340,0.591034651,"[0, 253.041755, 202.747697971, 14.0, 46.0, 78.742039]",0,253.041755,202.747697971,14.0,46.0,78.742039,0,253.041755,202.747697971,14.0,46.0,78.742039,0.57836115,2.222594807,7.875420875,1.105190149
10688,168,15,168,22:agent_sample_56|23:agent_sample_44|24:lpt_batch|25:lpt_batch|trans:agent_sample_39,340,0.463773429,"[0, 178.824607, 704.949851494, 15.0, 48.0, 37.548884]",0,178.824607,704.949851494,15.0,48.0,37.548884,0,178.824607,704.949851494,15.0,48.0,37.548884,1.203042871,1.492482518,7.916161616,0.325934404
10689,95,15,95,22:agent_sample_30|23:agent_sample_61|24:agent_sample_32|25:agent_sample_16|trans:agent_sample_38,340,0.54372054,"[0, 137.432061, 129.382779611, 10.0, 18.0, 97.389037]",0,137.432061,129.382779611,10.0,18.0,97.389037,0,137.432061,129.382779611,10.0,18.0,97.389037,0.592504439,2.293602693,6.53939394,1.690393827
10690,171,15,171,22:agent_sample_59|23:agent_sample_13|24:agent_sample_55|25:lpt_batch|trans:agent_sample_31,340,0.487284595,"[0, 221.595219, 365.723201405, 17.0, 43.0, 42.866094]",0,221.595219,365.723201405,17.0,43.0,42.866094,0,221.595219,365.723201405,17.0,43.0,42.866094,0.786935902,2.879190885,6.790196079,0.477555908
10691,210,15,210,22:agent_sample_36|23:agent_greedy|24:agent_sample_54|25:lpt_batch|trans:agent_sample_17,340,0.390545774,"[0, 315.48348, 820.62933904, 15.0, 30.0, 43.380321]",0,315.48348,820.62933904,15.0,30.0,43.380321,0,315.48348,820.62933904,15.0,30.0,43.380321,1.037870297,1.480691779,3.705207836,0.385898087
10692,203,15,203,22:agent_sample_34|23:agent_sample_49|24:agent_sample_62|25:lpt_batch|trans:agent_sample_22,340,0.471988803,"[0, 255.911787, 857.917270625, 20.0, 54.0, 97.986488]",0,255.911787,857.917270625,20.0,54.0,97.986488,0,255.911787,857.917270625,20.0,54.0,97.986488,1.495086277,2.01545154,6.24680736,0.754074036
10693,74,15,74,22:agent_sample_19|23:agent_sample_60|24:agent_sample_20|25:lpt_batch|trans:agent_sample_10,340,0.661824548,"[0, 78.885551, 288.318200614, 12.0, 22.0, 51.114224]",0,78.885551,288.318200614,12.0,22.0,51.114224,0,78.885551,288.318200614,12.0,22.0,51.114224,1.087518265,2.433549783,5.612121212,0.863582664
10694,150,15,150,22:agent_sample_33|23:agent_sample_15|24:agent_sample_19|25:agent_sample_15|trans:agent_sample_12,340,0.423576379,"[0, 180.61608, 389.856133911, 18.0, 34.0, 44.857769]",0,180.61608,389.856133911,18.0,34.0,44.857769,0,180.61608,389.856133911,18.0,34.0,44.857769,0.881959682,2.403902439,6.035767195,0.509537027
10695,184,15,184,22:agent_sample_28|23:agent_sample_32|24:agent_sample_30|25:agent_sample_20|trans:lpt_batch,340,0.417048031,"[0, 259.168717, 233.290804192, 17.0, 29.0, 114.224987]",0,259.168717,233.290804192,17.0,29.0,114.224987,0,259.168717,233.290804192,17.0,29.0,114.224987,0.384443637,2.044384037,8.14,1.073977563
10696,99,15,99,22:agent_sample_11|23:agent_sample_14|24:agent_greedy|25:agent_sample_64|trans:agent_sample_10,340,0.354876846,"[0, 160.795217, 519.460590505, 7.0, 17.0, 143.661638]",0,160.795217,519.460590505,7.0,17.0,143.661638,0,160.795217,519.460590505,7.0,17.0,143.661638,2.351773368,1.303553756,7.666666666,2.378451721
10697,116,15,116,22:agent_sample_25|23:agent_sample_56|24:agent_sample_13|25:lpt_batch|trans:lpt_batch,340,0.478431749,"[0, 190.809392, 329.804619329, 15.0, 28.0, 104.409622]",0,190.809392,329.804619329,15.0,28.0,104.409622,0,190.809392,329.804619329,15.0,28.0,104.409622,0.896378373,2.674324324,8.164328808,1.476887375
10698,186,15,186,22:lpt_batch|23:agent_sample_30|24:lpt_batch|25:agent_sample_34|trans:agent_sample_17,340,0.348471975,"[0, 230.054778, 428.812505378, 14.0, 61.0, 55.193298]",0,230.054778,428.812505378,14.0,61.0,55.193298,0,230.054778,428.812505378,14.0,61.0,55.193298,0.609497312,1.68730476,6.746155726,0.386715921
10699,109,15,109,22:agent_sample_58|23:agent_sample_29|24:agent_sample_28|25:agent_sample_30|trans:agent_sample_29,340,0.420918304,"[0, 152.193505, 815.03630997, 17.0, 29.0, 100.913071]",0,152.193505,815.03630997,17.0,29.0,100.913071,0,152.193505,815.03630997,17.0,29.0,100.913071,2.566142154,2.807184628,6.621645022,1.14984613
10700,156,15,156,22:agent_sample_59|23:agent_sample_63|24:agent_sample_37|25:agent_sample_42|trans:agent_sample_57,340,0.498961592,"[0, 207.509064, 229.120409369, 18.0, 34.0, 166.79324]",0,207.509064,229.120409369,18.0,34.0,166.79324,0,207.509064,229.120409369,18.0,34.0,166.79324,0.635755714,3.035102041,5.197504457,1.531084318
10701,87,15,87,22:agent_sample_19|23:agent_greedy|24:agent_sample_42|25:agent_sample_27|trans:agent_sample_30,340,0.422423518,"[0, 162.866694, 295.651703335, 4.0, 12.0, 112.208217]",0,162.866694,295.651703335,4.0,12.0,112.208217,0,162.866694,295.651703335,4.0,12.0,112.208217,1.69407236,0.957603687,11.044444444,2.131528057
10702,110,15,110,22:agent_sample_17|23:agent_sample_40|24:best_fit_lth|25:long_cut_batch|trans:agent_sample_28,340,5.469775736,"[0, 141.517417, 430.994159485, 12.0, 36.0, 97.35566]",0,141.517417,430.994159485,12.0,36.0,97.35566,0,141.517417,430.994159485,12.0,36.0,97.35566,1.366359962,2.099533146,8.318054495,1.12582672
10703,130,15,130,22:agent_sample_4|23:agent_sample_26|24:agent_sample_21|25:agent_sample_20|trans:agent_sample_32,340,0.369975847,"[0, 198.000811, 605.211244712, 19.0, 50.0, 32.094786]",0,198.000811,605.211244712,19.0,50.0,32.094786,0,198.000811,605.211244712,19.0,50.0,32.094786,0.943747493,2.519047619,4.919600726,0.253935151
10704,67,15,67,22:agent_sample_58|23:agent_greedy|24:best_fit_lth|25:agent_sample_5|trans:agent_sample_10,340,0.936876494,"[0, 114.734255, 369.31608974, 5.0, 13.0, 124.53771]",0,114.734255,369.31608974,5.0,13.0,124.53771,0,114.734255,369.31608974,5.0,13.0,124.53771,1.897639906,1.313219148,7.227972028,2.320142915
10705,188,15,188,22:agent_sample_20|23:agent_sample_48|24:agent_sample_54|25:lpt_batch|trans:lpt_batch,340,0.797628462,"[0, 325.381927, 540.137998948, 14.0, 35.0, 30.455435]",0,325.381927,540.137998948,14.0,35.0,30.455435,0,325.381927,540.137998948,14.0,35.0,30.455435,1.266860248,2.169740405,7.377289378,0.334811299
10706,206,15,206,22:agent_sample_40|23:lpt_batch|24:agent_sample_48|25:lpt_batch|trans:agent_sample_32,340,0.915695256,"[0, 333.632287, 290.821442445, 16.0, 30.0, 101.19109]",0,333.632287,290.821442445,16.0,30.0,101.19109,0,333.632287,290.821442445,16.0,30.0,101.19109,0.496634724,2.092722858,4.175981725,0.99187577
10707,152,15,152,22:agent_sample_31|23:agent_sample_36|24:agent_sample_36|25:agent_sample_23|trans:agent_sample_13,340,0.529390031,"[0, 193.398026, 571.807308396, 24.0, 46.0, 41.803972]",0,193.398026,571.807308396,24.0,46.0,41.803972,0,193.398026,571.807308396,24.0,46.0,41.803972,1.081273184,3.279069768,5.629707603,0.455982709
10708,102,15,102,22:agent_sample_31|23:lpt_batch|24:agent_sample_21|25:agent_sample_15|trans:agent_sample_34,340,0.720460439,"[0, 118.745975, 415.25701436, 14.0, 27.0, 62.807635]",0,118.745975,415.25701436,14.0,27.0,62.807635,0,118.745975,415.25701436,14.0,27.0,62.807635,1.203685362,2.50877193,7.057393483,0.807708983
10709,64,15,64,22:agent_sample_22|23:agent_sample_19|24:long_bevel_batch|25:agent_sample_51|trans:agent_sample_46,340,0.922675014,"[0, 97.522626, 340.176053666, 8.0, 27.0, 114.872581]",0,97.522626,340.176053666,8.0,27.0,114.872581,0,97.522626,340.176053666,8.0,27.0,114.872581,1.495242201,1.587301587,10.181818182,1.978935634
10710,210,15,210,22:agent_sample_14|23:agent_sample_32|24:agent_greedy|25:lpt_batch|trans:agent_sample_43,340,0.556487203,"[0, 287.284582, 301.48080515, 20.0, 36.0, 30.496454]",0,287.284582,301.48080515,20.0,36.0,30.496454,0,287.284582,301.48080515,20.0,36.0,30.496454,0.694450346,2.976338028,4.971486409,0.397177479
10711,152,15,152,22:agent_sample_40|23:agent_sample_13|24:agent_sample_15|25:agent_sample_10|trans:agent_sample_7,340,0.526912701,"[0, 180.241704, 287.335880764, 21.0, 32.0, 41.003114]",0,180.241704,287.335880764,21.0,32.0,41.003114,0,180.241704,287.335880764,21.0,32.0,41.003114,0.462386008,2.942302755,4.787363104,0.382681889
10712,84,15,84,22:agent_sample_11|23:agent_sample_26|24:agent_sample_62|25:agent_sample_23|trans:agent_sample_22,340,0.566533595,"[0, 103.882494, 357.036992014, 10.0, 30.0, 46.935966]",0,103.882494,357.036992014,10.0,30.0,46.935966,0,103.882494,357.036992014,10.0,30.0,46.935966,1.178151478,1.966783217,5.416666666,1.004252744
10713,207,15,207,22:agent_sample_38|23:agent_sample_45|24:long_cut_batch|25:agent_sample_29|trans:agent_sample_55,340,0.939980787,"[0, 271.16845, 185.303668234, 17.0, 39.0, 65.7887]",0,271.16845,185.303668234,17.0,39.0,65.7887,0,271.16845,185.303668234,17.0,39.0,65.7887,0.406016396,2.370192308,4.338046012,0.645368527
10714,105,15,105,22:agent_sample_41|23:agent_sample_19|24:agent_sample_48|25:agent_sample_31|trans:agent_sample_27,340,0.577392125,"[0, 141.846437, 361.13443743, 19.0, 34.0, 83.649778]",0,141.846437,361.13443743,19.0,34.0,83.649778,0,141.846437,361.13443743,19.0,34.0,83.649778,1.111731657,3.262740183,6.535295054,0.919934943
10715,170,15,170,22:agent_sample_34|23:best_fit_lth|24:agent_sample_57|25:lpt_batch|trans:lpt_batch,340,1.70941987,"[0, 295.333455, 529.047982705, 11.0, 13.0, 159.149552]",0,295.333455,529.047982705,11.0,13.0,159.149552,0,295.333455,529.047982705,11.0,13.0,159.149552,1.677685983,2.238723776,5.905525847,2.394619354
10716,131,15,131,22:agent_sample_41|23:agent_sample_62|24:agent_sample_50|25:agent_sample_12|trans:lpt_batch,340,0.663796151,"[0, 196.525199, 246.869356484, 12.0, 52.0, 80.747053]",0,196.525199,246.869356484,12.0,52.0,80.747053,0,196.525199,246.869356484,12.0,52.0,80.747053,0.583381646,2.387420719,6.372115241,1.157517457
10717,132,15,132,22:agent_sample_3|23:lpt_batch|24:agent_sample_26|25:agent_sample_9|trans:lpt_batch,340,0.732251483,"[0, 185.652046, 601.763714182, 18.0, 30.0, 88.512441]",0,185.652046,601.763714182,18.0,30.0,88.512441,0,185.652046,601.763714182,18.0,30.0,88.512441,1.899455401,3.045031498,8.738095238,0.931067309
10718,155,15,155,22:agent_sample_52|23:agent_greedy|24:agent_sample_21|25:lpt_batch|trans:agent_sample_37,340,0.503327829,"[0, 255.223849, 214.971311609, 2.0, 36.0, 54.91273]",0,255.223849,214.971311609,2.0,36.0,54.91273,0,255.223849,214.971311609,2.0,36.0,54.91273,0.935155231,0.340479193,7.051734541,1.040052893
10719,157,15,157,22:agent_sample_7|23:agent_sample_46|24:agent_sample_30|25:agent_sample_24|trans:lpt_batch,340,0.593140662,"[0, 281.267714, 213.253027953, 14.0, 47.0, 100.537286]",0,281.267714,213.253027953,14.0,47.0,100.537286,0,281.267714,213.253027953,14.0,47.0,100.537286,0.322520809,2.524228675,7.186690161,1.11320822
10720,158,15,158,22:agent_sample_15|23:agent_sample_23|24:agent_sample_23|25:lpt_batch|trans:agent_sample_17,340,0.532438248,"[0, 234.930064, 431.213523677, 14.0, 43.0, 39.752623]",0,234.930064,431.213523677,14.0,43.0,39.752623,0,234.930064,431.213523677,14.0,43.0,39.752623,1.364955042,2.052857142,6.59571256,0.526204529
10721,152,15,152,22:agent_sample_33|23:agent_sample_12|24:agent_sample_28|25:agent_sample_44|trans:lpt_batch,340,0.494960302,"[0, 246.705217, 280.160544878, 17.0, 40.0, 48.654129]",0,246.705217,280.160544878,17.0,40.0,48.654129,0,246.705217,280.160544878,17.0,40.0,48.654129,0.568982873,2.886877828,8.194805196,0.470290967
10722,151,15,151,22:agent_sample_62|23:lpt_batch|24:agent_sample_15|25:agent_sample_27|trans:agent_sample_42,340,0.626740909,"[0, 248.582883, 411.826498107, 11.0, 21.0, 79.294021]",0,248.582883,411.826498107,11.0,21.0,79.294021,0,248.582883,411.826498107,11.0,21.0,79.294021,1.061546721,2.537735849,5.628787878,1.090390399
10723,122,15,122,22:agent_sample_2|23:agent_sample_37|24:agent_sample_35|25:agent_sample_7|trans:agent_sample_19,340,0.498465592,"[0, 185.156562, 229.09241478, 5.0, 25.0, 69.642935]",0,185.156562,229.09241478,5.0,25.0,69.642935,0,185.156562,229.09241478,5.0,25.0,69.642935,0.829053191,0.745113027,7.288961039,1.145970205
10724,71,15,71,22:agent_sample_26|23:agent_sample_10|24:agent_sample_23|25:agent_sample_64|trans:lpt_batch,340,0.627013874,"[0, 88.804813, 218.069862182, 7.0, 18.0, 80.558838]",0,88.804813,218.069862182,7.0,18.0,80.558838,0,88.804813,218.069862182,7.0,18.0,80.558838,1.284230684,1.592207793,10.888888889,1.872330918
10725,157,15,157,22:agent_sample_44|23:lpt_batch|24:agent_sample_16|25:lpt_batch|trans:agent_sample_2,340,0.507533813,"[0, 197.116938, 421.217473103, 17.0, 29.0, 56.117428]",0,197.116938,421.217473103,17.0,29.0,56.117428,0,197.116938,421.217473103,17.0,29.0,56.117428,0.823432518,2.636675399,4.370747521,0.684904689
10726,134,15,134,22:agent_sample_63|23:agent_sample_27|24:agent_sample_10|25:agent_sample_50|trans:lpt_batch,340,0.550925499,"[0, 211.274334, 367.621826053, 10.0, 42.0, 36.375961]",0,211.274334,367.621826053,10.0,42.0,36.375961,0,211.274334,367.621826053,10.0,42.0,36.375961,0.688802215,1.623710615,7.143529412,0.434813901
10727,158,15,158,22:agent_sample_21|23:agent_sample_10|24:agent_sample_14|25:agent_sample_42|trans:agent_sample_18,340,0.45956524,"[0, 183.751972, 402.607239954, 26.0, 61.0, 76.555282]",0,183.751972,402.607239954,26.0,61.0,76.555282,0,183.751972,402.607239954,26.0,61.0,76.555282,0.59245565,3.28227986,7.137970042,0.634552277
